0.54627767;3494
0.54621849;3454
0.54554656;3496
0.54545455;3455
0.54545455;3495
0.54520037;3453
0.54493581;3740
0.54473943;3487
0.54472362;3493
0.54471545;3497
0.54468485;3456
0.54468085;3739
0.5446339;3492
0.54460967;3452
0.54454454;3491
0.54445554;3490
0.54411765;3475
0.54403131;3474
0.5438247;3489
0.54375615;3442
0.54356846;3515
0.54352227;3508
0.54347826;3488
0.54341463;3473
0.5433526;3742
0.54332314;3498
0.54330709;3476
0.54317549;3451
0.54310345;3463
0.54309546;3450
0.54296506;3457
0.54285714;3499
0.54273944;3512
0.5426945;3459
0.54268293;3509
0.54265159;3511
0.54264706;3761
0.54261057;3379
0.54250239;3462
0.54247697;3510
0.54240631;3477
0.54239766;3760
0.54235727;3448
0.54235537;3513
0.54226021;3460
0.54215775;3445
0.54210028;3458
0.54201681;3518
0.54201293;3449
0.5420082;3501
0.54196891;3514
0.54195011;3381
0.54192229;3500
0.54191033;3472
0.54190751;3743
0.54189189;3719
0.54182879;3471
0.54178674;3741
0.54178145;3447
0.54175365;3517
0.54166667;3516
0.54166667;3718
0.54160584;3749
0.54146806;3461
0.54141414;3443
0.54140127;3446
0.5413643;3746
0.5413643;3747
0.54132231;3444
0.54132231;3506
0.54132231;3507
0.54124457;3744
0.54106776;3502
0.54105263;3519
0.54104847;3478
0.54102564;3171
0.54101996;3380
0.5407855;3465
0.54076367;3505
0.54069767;3470
0.54069767;3748
0.54067971;3503
0.54067971;3504
0.54061896;3085
0.54061896;3469
0.54057971;3745
0.54056902;3520
0.54054054;3400
0.54043768;3466
0.54038179;3755
0.54038179;3756
0.54038179;3757
0.54038179;3758
0.54038179;3759
0.54035568;3721
0.54035433;3464
0.54026354;3750
0.54026354;3751
0.54021847;3480
0.5401662;3728
0.54013875;3479
0.54008811;3150
0.54001929;3468
0.5399449;3725
0.5399449;3726
0.5398374;3169
0.53983516;3723
0.53968254;3522
0.53963706;3467
0.53959873;3521
0.53959276;3358
0.53958944;3752
0.53958944;3753
0.53958944;3754
0.53949329;3763
0.53931034;3727
0.53930348;3481
0.53923205;3170
0.5392022;3724
0.53907816;3484
0.53907816;3485
0.539;3483
0.53899721;3734
0.53899721;3735
0.53899721;3736
0.53899721;3737
0.53899721;3738
0.53898769;3722
0.53897737;3148
0.53895411;3401
0.53895411;3527
0.53895411;3528
0.53888889;3729
0.53888889;3730
0.53888131;3720
0.53880597;3764
0.5387714;3421
0.53872633;3149
0.53870626;3523
0.53869048;3086
0.53861585;3486
0.53846154;3482
0.53839286;3373
0.53837953;3526
0.53837838;3064
0.53829787;3524
0.53829787;3525
0.53824757;3731
0.53824757;3732
0.53824757;3733
0.53823529;3675
0.53823088;3767
0.53823088;3768
0.53820961;3402
0.53818182;2812
0.53811659;3432
0.53811659;3765
0.5379113;3696
0.53789004;3762
0.53787879;3372
0.53781513;2813
0.53776978;3433
0.5376506;3770
0.53753754;3769
0.53744939;3087
0.53742515;3766
0.5372093;3359
0.53707052;3434
0.53695324;3771
0.53695324;3772
0.53686827;3192
0.5368171;3360
0.53680634;3066
0.53679654;3674
0.53677173;2814
0.53671148;3422
0.53667954;3375
0.53666667;3065
0.53651685;3695
0.53650794;3423
0.53636364;3776
0.53636364;3777
0.53636364;3778
0.53636364;3779
0.53636364;3780
0.53632287;3431
0.53629764;3435
0.53625378;3773
0.53625378;3774
0.53614458;3654
0.53593179;3337
0.53581267;3694
0.53580673;3394
0.5356564;3191
0.53555219;3775
0.53554502;3190
0.5355102;3393
0.53536258;3429
0.53531073;3673
0.53515982;3106
0.53494624;3430
0.53471196;3653
0.53470919;3107
0.53468697;3411
0.53457944;3352
0.53455818;3424
0.53454894;3441
0.53446809;3413
0.53435115;3412
0.53434434;3428
0.53426573;3717
0.53422222;3427
0.53418414;3436
0.53410097;3426
0.53395349;3396
0.53395062;3633
0.5339196;2752
0.53384095;3410
0.53383459;3338
0.53382838;3403
0.53382762;3374
0.53380158;3351
0.53380158;3425
0.53378956;3414
0.53378378;3408
0.53373313;3203
0.53353204;3202
0.5335249;3108
0.5335019;3043
0.53349475;3371
0.53338969;3409
0.53333333;2458
0.53333333;3632
0.53323699;3652
0.53317152;3213
0.53312303;3378
0.53311258;3404
0.53307393;3698
0.53304348;3127
0.53303685;2753
0.53299916;3405
0.53296703;3716
0.53291536;3390
0.53290323;3697
0.53286082;2754
0.53285827;3168
0.53282828;3407
0.53280318;2759
0.53278071;3204
0.53271812;3406
0.53264009;2710
0.53262317;3707
0.53259871;3438
0.53256705;3339
0.53255655;3161
0.53254438;3200
0.5325228;2717
0.53251318;2501
0.5324826;3656
0.53243243;3417
0.53234501;3714
0.53234501;3715
0.53233492;3160
0.53233256;2500
0.53233256;3655
0.53230966;2730
0.53225806;2709
0.53224756;2755
0.53222836;3439
0.53221289;3440
0.53219448;3700
0.53216839;3392
0.53214286;3128
0.53213166;3389
0.53212396;3205
0.53208138;3387
0.53207086;21
0.53206651;3212
0.53205128;3437
0.53202614;2756
0.53199405;3201
0.53195489;3084
0.53194888;3612
0.53191489;2712
0.53191489;3391
0.53190145;2708
0.53188776;2729
0.53185956;3044
0.53185185;3631
0.53185035;3354
0.53184165;3415
0.53183024;3706
0.53179891;2716
0.53177502;2603
0.53171496;3388
0.5317041;2758
0.53169856;20
0.53168044;3162
0.53164557;2715
0.53163636;3165
0.5316358;3211
0.53162853;3713
0.53154206;2711
0.53153745;2757
0.53145917;3708
0.53144941;3129
0.53142857;3147
0.53139013;2604
0.53138435;3081
0.53134796;3611
0.53134328;2713
0.5313059;3395
0.53125;2793
0.53125;3159
0.53125;3207
0.53123141;2502
0.5312085;3045
0.53120125;3386
0.53116343;2772
0.53115424;3377
0.53114572;2689
0.53113984;3658
0.53112583;3704
0.53112583;3705
0.53108348;3058
0.53104359;3702
0.53103872;2507
0.5310192;3199
0.53099415;3657
0.53097345;2791
0.53097345;3198
0.53091398;3711
0.53091398;3712
0.53090172;3399
0.53087886;3646
0.53087757;2459
0.5308568;2714
0.53085642;273
0.5308311;3709
0.53082414;2520
0.53079948;3699
0.53079585;3142
0.5307571;3224
0.53071017;3060
0.53070508;3206
0.53069307;2078
0.53069153;3221
0.53061224;2731
0.53058677;2722
0.53056426;3223
0.53056235;2718
0.53053977;2602
0.53053716;3197
0.53053671;2720
0.53052234;2724
0.53051127;2460
0.53044754;3196
0.53042877;2771
0.53042328;3703
0.53036212;2479
0.53036126;3210
0.5303141;3195
0.53026316;3701
0.53025478;3079
0.53024911;3665
0.53024194;2983
0.53020134;3710
0.53017751;3664
0.53017571;3208
0.53017241;3193
0.53016241;19
0.53014553;3163
0.5301391;3384
0.53012864;2984
0.53011094;3225
0.53010626;3662
0.53010626;3663
0.53010552;2721
