1827	4.29	244	1.26	0.02	2.40	0.02%	0.00000000	h_value=40 	sigma_calc=7 	seq_limit=3 	k2_val=0.6 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6091	4.27	343	1.18	0.01	2.64	0.03%	0.00000000	h_value=70 	sigma_calc=6 	seq_limit=1 	k2_val=0.5 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
3624	4.27	343	1.18	0.01	2.64	0.03%	0.00000000	h_value=70 	sigma_calc=6 	seq_limit=1 	k2_val=0.5 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1157	4.27	343	1.18	0.01	2.64	0.03%	0.00000000	h_value=70 	sigma_calc=6 	seq_limit=1 	k2_val=0.5 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6812	4.26	269	1.24	0.02	2.21	0.02%	0.00000000	h_value=75 	sigma_calc=9 	seq_limit=4 	k2_val=0.6 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
4345	4.26	269	1.24	0.02	2.21	0.02%	0.00000000	h_value=75 	sigma_calc=9 	seq_limit=4 	k2_val=0.6 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1878	4.26	269	1.24	0.02	2.21	0.02%	0.00000000	h_value=75 	sigma_calc=9 	seq_limit=4 	k2_val=0.6 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
4658	4.25	303	1.21	0.01	2.12	0.02%	0.00000000	h_value=60 	sigma_calc=7 	seq_limit=3 	k2_val=0.7 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
2191	4.25	303	1.21	0.01	2.12	0.02%	0.00000000	h_value=60 	sigma_calc=7 	seq_limit=3 	k2_val=0.7 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6459	4.23	153	1.48	0.03	1.65	0.02%	0.00000000	h_value=80 	sigma_calc=10 	seq_limit=5 	k2_val=0.5 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
3992	4.23	153	1.48	0.03	1.65	0.02%	0.00000000	h_value=80 	sigma_calc=10 	seq_limit=5 	k2_val=0.5 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1525	4.23	153	1.48	0.03	1.65	0.02%	0.00000000	h_value=80 	sigma_calc=10 	seq_limit=5 	k2_val=0.5 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6260	4.23	117	1.63	0.04	1.39	0.01%	0.00000000	h_value=45 	sigma_calc=6 	seq_limit=3 	k2_val=0.5 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
3793	4.23	117	1.63	0.04	1.39	0.01%	0.00000000	h_value=45 	sigma_calc=6 	seq_limit=3 	k2_val=0.5 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1326	4.23	117	1.63	0.04	1.39	0.01%	0.00000000	h_value=45 	sigma_calc=6 	seq_limit=3 	k2_val=0.5 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
4794	4.23	358	1.17	0.01	2.52	0.03%	0.00000000	h_value=65 	sigma_calc=11 	seq_limit=5 	k2_val=0.7 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
2327	4.23	358	1.17	0.01	2.52	0.03%	0.00000000	h_value=65 	sigma_calc=11 	seq_limit=5 	k2_val=0.7 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
4712	4.22	216	1.28	0.02	2.29	0.02%	0.00000000	h_value=75 	sigma_calc=8 	seq_limit=4 	k2_val=0.7 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
2245	4.22	216	1.28	0.02	2.29	0.02%	0.00000000	h_value=75 	sigma_calc=8 	seq_limit=4 	k2_val=0.7 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
5611	4.21	226	1.27	0.02	3.75	0.04%	0.00000000	h_value=65 	sigma_calc=8 	seq_limit=2 	k2_val=0.4 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
3144	4.21	226	1.27	0.02	3.75	0.04%	0.00000000	h_value=65 	sigma_calc=8 	seq_limit=2 	k2_val=0.4 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
677	4.21	226	1.27	0.02	3.75	0.04%	0.00000000	h_value=65 	sigma_calc=8 	seq_limit=2 	k2_val=0.4 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6807	4.21	272	1.24	0.02	2.15	0.02%	0.00000000	h_value=50 	sigma_calc=9 	seq_limit=4 	k2_val=0.6 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
4340	4.21	272	1.24	0.02	2.15	0.02%	0.00000000	h_value=50 	sigma_calc=9 	seq_limit=4 	k2_val=0.6 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1873	4.21	272	1.24	0.02	2.15	0.02%	0.00000000	h_value=50 	sigma_calc=9 	seq_limit=4 	k2_val=0.6 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6857	4.21	213	1.29	0.02	2.01	0.02%	0.00000000	h_value=70 	sigma_calc=10 	seq_limit=5 	k2_val=0.6 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
4390	4.21	213	1.29	0.02	2.01	0.02%	0.00000000	h_value=70 	sigma_calc=10 	seq_limit=5 	k2_val=0.6 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1923	4.21	213	1.29	0.02	2.01	0.02%	0.00000000	h_value=70 	sigma_calc=10 	seq_limit=5 	k2_val=0.6 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6902	4.20	150	1.48	0.03	2.06	0.02%	0.00000000	h_value=50 	sigma_calc=11 	seq_limit=6 	k2_val=0.6 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
4435	4.20	150	1.48	0.03	2.06	0.02%	0.00000000	h_value=50 	sigma_calc=11 	seq_limit=6 	k2_val=0.6 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1968	4.20	150	1.48	0.03	2.06	0.02%	0.00000000	h_value=50 	sigma_calc=11 	seq_limit=6 	k2_val=0.6 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6179	4.20	239	1.28	0.02	2.07	0.02%	0.00000000	h_value=70 	sigma_calc=6 	seq_limit=2 	k2_val=0.5 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
3712	4.20	239	1.28	0.02	2.07	0.02%	0.00000000	h_value=70 	sigma_calc=6 	seq_limit=2 	k2_val=0.5 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1245	4.20	239	1.28	0.02	2.07	0.02%	0.00000000	h_value=70 	sigma_calc=6 	seq_limit=2 	k2_val=0.5 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6168	4.19	164	1.40	0.03	1.98	0.02%	0.00000000	h_value=70 	sigma_calc=5 	seq_limit=2 	k2_val=0.5 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
3701	4.19	164	1.40	0.03	1.98	0.02%	0.00000000	h_value=70 	sigma_calc=5 	seq_limit=2 	k2_val=0.5 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1234	4.19	164	1.40	0.03	1.98	0.02%	0.00000000	h_value=70 	sigma_calc=5 	seq_limit=2 	k2_val=0.5 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6609	4.18	136	1.54	0.03	1.91	0.02%	0.00000000	h_value=65 	sigma_calc=13 	seq_limit=7 	k2_val=0.5 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
4142	4.18	136	1.54	0.03	1.91	0.02%	0.00000000	h_value=65 	sigma_calc=13 	seq_limit=7 	k2_val=0.5 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1675	4.18	136	1.54	0.03	1.91	0.02%	0.00000000	h_value=65 	sigma_calc=13 	seq_limit=7 	k2_val=0.5 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
4728	4.18	453	1.13	0.01	5.26	0.05%	0.00000000	h_value=45 	sigma_calc=10 	seq_limit=4 	k2_val=0.7 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
2261	4.18	453	1.13	0.01	5.26	0.05%	0.00000000	h_value=45 	sigma_calc=10 	seq_limit=4 	k2_val=0.7 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6461	4.17	148	1.51	0.03	2.36	0.02%	0.00000000	h_value=90 	sigma_calc=10 	seq_limit=5 	k2_val=0.5 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
3994	4.17	148	1.51	0.03	2.36	0.02%	0.00000000	h_value=90 	sigma_calc=10 	seq_limit=5 	k2_val=0.5 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1527	4.17	148	1.51	0.03	2.36	0.02%	0.00000000	h_value=90 	sigma_calc=10 	seq_limit=5 	k2_val=0.5 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
4795	4.16	352	1.17	0.01	2.84	0.03%	0.00000000	h_value=70 	sigma_calc=11 	seq_limit=5 	k2_val=0.7 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
2328	4.16	352	1.17	0.01	2.84	0.03%	0.00000000	h_value=70 	sigma_calc=11 	seq_limit=5 	k2_val=0.7 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6172	4.15	152	1.48	0.03	1.78	0.02%	0.00000000	h_value=90 	sigma_calc=5 	seq_limit=2 	k2_val=0.5 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
3705	4.15	152	1.48	0.03	1.78	0.02%	0.00000000	h_value=90 	sigma_calc=5 	seq_limit=2 	k2_val=0.5 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1238	4.15	152	1.48	0.03	1.78	0.02%	0.00000000	h_value=90 	sigma_calc=5 	seq_limit=2 	k2_val=0.5 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6167	4.15	167	1.39	0.02	1.84	0.02%	0.00000000	h_value=65 	sigma_calc=5 	seq_limit=2 	k2_val=0.5 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
3700	4.15	167	1.39	0.02	1.84	0.02%	0.00000000	h_value=65 	sigma_calc=5 	seq_limit=2 	k2_val=0.5 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1233	4.15	167	1.39	0.02	1.84	0.02%	0.00000000	h_value=65 	sigma_calc=5 	seq_limit=2 	k2_val=0.5 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6460	4.14	148	1.47	0.03	1.72	0.02%	0.00000000	h_value=85 	sigma_calc=10 	seq_limit=5 	k2_val=0.5 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
3993	4.14	148	1.47	0.03	1.72	0.02%	0.00000000	h_value=85 	sigma_calc=10 	seq_limit=5 	k2_val=0.5 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1526	4.14	148	1.47	0.03	1.72	0.02%	0.00000000	h_value=85 	sigma_calc=10 	seq_limit=5 	k2_val=0.5 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6450	4.14	83	2.09	0.05	1.28	0.01%	0.00000000	h_value=90 	sigma_calc=9 	seq_limit=5 	k2_val=0.5 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
3983	4.14	83	2.09	0.05	1.28	0.01%	0.00000000	h_value=90 	sigma_calc=9 	seq_limit=5 	k2_val=0.5 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1516	4.14	83	2.09	0.05	1.28	0.01%	0.00000000	h_value=90 	sigma_calc=9 	seq_limit=5 	k2_val=0.5 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6845	4.14	124	1.49	0.03	1.54	0.02%	0.00000000	h_value=65 	sigma_calc=9 	seq_limit=5 	k2_val=0.6 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
4378	4.14	124	1.49	0.03	1.54	0.02%	0.00000000	h_value=65 	sigma_calc=9 	seq_limit=5 	k2_val=0.6 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1911	4.14	124	1.49	0.03	1.54	0.02%	0.00000000	h_value=65 	sigma_calc=9 	seq_limit=5 	k2_val=0.6 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
5747	4.13	248	1.25	0.02	3.00	0.03%	0.00000000	h_value=70 	sigma_calc=13 	seq_limit=3 	k2_val=0.4 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
3280	4.13	248	1.25	0.02	3.00	0.03%	0.00000000	h_value=70 	sigma_calc=13 	seq_limit=3 	k2_val=0.4 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
813	4.13	248	1.25	0.02	3.00	0.03%	0.00000000	h_value=70 	sigma_calc=13 	seq_limit=3 	k2_val=0.4 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
5649	4.13	252	1.25	0.02	2.75	0.03%	0.00000000	h_value=70 	sigma_calc=12 	seq_limit=2 	k2_val=0.4 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
3182	4.13	252	1.25	0.02	2.75	0.03%	0.00000000	h_value=70 	sigma_calc=12 	seq_limit=2 	k2_val=0.4 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
715	4.13	252	1.25	0.02	2.75	0.03%	0.00000000	h_value=70 	sigma_calc=12 	seq_limit=2 	k2_val=0.4 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6444	4.13	89	2.00	0.05	0.92	0.01%	0.00000000	h_value=60 	sigma_calc=9 	seq_limit=5 	k2_val=0.5 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
3977	4.13	89	2.00	0.05	0.92	0.01%	0.00000000	h_value=60 	sigma_calc=9 	seq_limit=5 	k2_val=0.5 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1510	4.13	89	2.00	0.05	0.92	0.01%	0.00000000	h_value=60 	sigma_calc=9 	seq_limit=5 	k2_val=0.5 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6764	4.13	244	1.26	0.02	2.22	0.02%	0.00000000	h_value=55 	sigma_calc=7 	seq_limit=3 	k2_val=0.6 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
4297	4.13	244	1.26	0.02	2.22	0.02%	0.00000000	h_value=55 	sigma_calc=7 	seq_limit=3 	k2_val=0.6 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1830	4.13	244	1.26	0.02	2.22	0.02%	0.00000000	h_value=55 	sigma_calc=7 	seq_limit=3 	k2_val=0.6 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
4650	4.13	183	1.33	0.02	1.78	0.02%	0.00000000	h_value=75 	sigma_calc=6 	seq_limit=3 	k2_val=0.7 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
2183	4.13	183	1.33	0.02	1.78	0.02%	0.00000000	h_value=75 	sigma_calc=6 	seq_limit=3 	k2_val=0.7 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
4912	4.13	219	1.28	0.02	2.55	0.03%	0.00000000	h_value=70 	sigma_calc=13 	seq_limit=7 	k2_val=0.7 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
2445	4.13	219	1.28	0.02	2.55	0.03%	0.00000000	h_value=70 	sigma_calc=13 	seq_limit=7 	k2_val=0.7 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6267	4.11	105	1.70	0.04	1.36	0.01%	0.00000000	h_value=80 	sigma_calc=6 	seq_limit=3 	k2_val=0.5 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
3800	4.11	105	1.70	0.04	1.36	0.01%	0.00000000	h_value=80 	sigma_calc=6 	seq_limit=3 	k2_val=0.5 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1333	4.11	105	1.70	0.04	1.36	0.01%	0.00000000	h_value=80 	sigma_calc=6 	seq_limit=3 	k2_val=0.5 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6971	4.11	185	1.36	0.02	2.26	0.02%	0.00000000	h_value=45 	sigma_calc=13 	seq_limit=7 	k2_val=0.6 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
4504	4.11	185	1.36	0.02	2.26	0.02%	0.00000000	h_value=45 	sigma_calc=13 	seq_limit=7 	k2_val=0.6 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
2037	4.11	185	1.36	0.02	2.26	0.02%	0.00000000	h_value=45 	sigma_calc=13 	seq_limit=7 	k2_val=0.6 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6395	4.10	309	1.19	0.01	3.19	0.03%	0.00000000	h_value=65 	sigma_calc=11 	seq_limit=4 	k2_val=0.5 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
3928	4.10	309	1.19	0.01	3.19	0.03%	0.00000000	h_value=65 	sigma_calc=11 	seq_limit=4 	k2_val=0.5 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1461	4.10	309	1.19	0.01	3.19	0.03%	0.00000000	h_value=65 	sigma_calc=11 	seq_limit=4 	k2_val=0.5 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6903	4.10	149	1.46	0.03	2.06	0.02%	0.00000000	h_value=55 	sigma_calc=11 	seq_limit=6 	k2_val=0.6 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
4436	4.10	149	1.46	0.03	2.06	0.02%	0.00000000	h_value=55 	sigma_calc=11 	seq_limit=6 	k2_val=0.6 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
1969	4.10	149	1.46	0.03	2.06	0.02%	0.00000000	h_value=55 	sigma_calc=11 	seq_limit=6 	k2_val=0.6 	sigma_th=0.3	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
6409	4.10	327	1.19	0.01	2.46	0.02%	0.00000000	h_value=85 	sigma_calc=12 	seq_limit=4 	k2_val=0.5 	sigma_th=0.5	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
3942	4.10	327	1.19	0.01	2.46	0.02%	0.00000000	h_value=85 	sigma_calc=12 	seq_limit=4 	k2_val=0.5 	sigma_th=0.4	trade_dur=5 	order_volume=0.01 	k1_val=0.01 	toggle_candles=1 	toggle_doji_marubozu=1 	toggle_sstar=1 	toggle_hman=1
