680;0.56;0.6;560;600
580;0.56;0.6;560;600
480;0.56;0.6;560;600
560;0.56;0.6;560;600
460;0.56;0.6;560;600
360;0.56;0.6;560;600
440;0.56;0.6;560;600
340;0.56;0.6;560;600
240;0.56;0.6;560;600
320;0.56;0.56;560;560
400;0.56;0.6;560;600
300;0.56;0.64;560;640
200;0.56;0.6;560;600
100;0.56;0.6;560;600
180;0.52;0.6;520;600
80;0.52;0.56;520;560
-20;0.52;0.52;520;520
-120;0.52;0.52;520;520
-40;0.52;0.52;520;520
-140;0.52;0.48;520;480
-60;0.52;0.44;520;440
-160;0.56;0.44;560;440
-80;0.56;0.44;560;440
-180;0.56;0.44;560;440
-100;0.56;0.44;560;440
-20;0.56;0.48;560;480
60;0.56;0.48;560;480
140;0.56;0.48;560;480
220;0.52;0.48;520;480
300;0.52;0.48;520;480
200;0.52;0.48;520;480
280;0.48;0.48;480;480
360;0.48;0.52;480;520
440;0.48;0.52;480;520
520;0.48;0.52;480;520
420;0.48;0.56;480;560
500;0.48;0.52;480;520
400;0.48;0.52;480;520
480;0.48;0.52;480;520
380;0.48;0.52;480;520
460;0.48;0.52;480;520
540;0.48;0.52;480;520
620;0.48;0.56;480;560
520;0.48;0.6;480;600
600;0.48;0.6;480;600
680;0.52;0.6;520;600
580;0.56;0.6;560;600
580;0.56;0.6;560;600
660;0.56;0.56;560;560
740;0.52;0.56;520;560
820;0.56;0.56;560;560
900;0.56;0.6;560;600
980;0.56;0.6;560;600
1060;0.56;0.6;560;600
1140;0.6;0.6;600;600
1220;0.64;0.6;640;600
1300;0.64;0.6;640;600
1200;0.64;0.64;640;640
1280;0.64;0.64;640;640
1180;0.64;0.68;640;680
1260;0.64;0.68;640;680
1340;0.68;0.68;680;680
1240;0.68;0.72;680;720
1140;0.68;0.68;680;680
1040;0.68;0.64;680;640
940;0.68;0.64;680;640
840;0.72;0.64;720;640
920;0.68;0.64;680;640
1000;0.72;0.64;720;640
1080;0.72;0.6;720;600
1160;0.72;0.6;720;600
1060;0.72;0.6;720;600
960;0.72;0.56;720;560
860;0.72;0.56;720;560
760;0.68;0.56;680;560
840;0.68;0.56;680;560
920;0.72;0.56;720;560
1000;0.72;0.52;720;520
1080;0.72;0.52;720;520
1160;0.76;0.52;760;520
1060;0.76;0.52;760;520
1140;0.76;0.52;760;520
1220;0.76;0.52;760;520
1300;0.76;0.52;760;520
1200;0.76;0.56;760;560
1100;0.8;0.56;800;560
1180;0.8;0.56;800;560
1260;0.76;0.56;760;560
1160;0.76;0.56;760;560
1240;0.76;0.52;760;520
1140;0.76;0.52;760;520
1220;0.76;0.52;760;520
1300;0.76;0.52;760;520
1380;0.76;0.52;760;520
1460;0.8;0.52;800;520
1540;0.8;0.52;800;520
1620;0.8;0.52;800;520
1700;0.8;0.52;800;520
1600;0.8;0.52;800;520
1680;0.76;0.52;760;520
1760;0.76;0.52;760;520
1840;0.8;0.52;800;520
1740;0.8;0.52;800;520
1740;0.8;0.52;800;520
1820;0.76;0.52;760;520
1900;0.76;0.52;760;520
1800;0.76;0.52;760;520
1700;0.76;0.48;760;480
1780;0.76;0.48;760;480
1680;0.76;0.48;760;480
1760;0.76;0.48;760;480
1840;0.76;0.48;760;480
1740;0.76;0.48;760;480
1640;0.76;0.48;760;480
1720;0.72;0.48;720;480
1620;0.76;0.48;760;480
1700;0.76;0.48;760;480
1780;0.76;0.52;760;520
1680;0.76;0.56;760;560
1760;0.76;0.56;760;560
1840;0.72;0.56;720;560
1920;0.72;0.56;720;560
2000;0.72;0.56;720;560
2080;0.72;0.56;720;560
1980;0.76;0.56;760;560
2060;0.76;0.56;760;560
1960;0.76;0.56;760;560
1860;0.72;0.56;720;560
1760;0.72;0.6;720;600
1840;0.72;0.6;720;600
1920;0.68;0.6;680;600
2000;0.68;0.6;680;600
2080;0.68;0.64;680;640
2160;0.68;0.64;680;640
2240;0.68;0.64;680;640
2320;0.68;0.64;680;640
2220;0.68;0.68;680;680
2300;0.68;0.68;680;680
2200;0.68;0.64;680;640
2280;0.72;0.64;720;640
2180;0.72;0.64;720;640
2260;0.72;0.64;720;640
2340;0.72;0.64;720;640
2240;0.72;0.68;720;680
2140;0.72;0.64;720;640
2220;0.72;0.6;720;600
2300;0.68;0.6;680;600
2380;0.68;0.6;680;600
2460;0.68;0.6;680;600
2540;0.68;0.6;680;600
2620;0.72;0.6;720;600
2520;0.72;0.6;720;600
2600;0.68;0.6;680;600
2500;0.68;0.6;680;600
2580;0.68;0.6;680;600
2660;0.68;0.6;680;600
2740;0.68;0.64;680;640
2820;0.68;0.68;680;680
2720;0.68;0.68;680;680
2620;0.68;0.68;680;680
2700;0.68;0.68;680;680
2600;0.68;0.68;680;680
2500;0.64;0.68;640;680
2400;0.64;0.68;640;680
2480;0.64;0.64;640;640
2560;0.6;0.64;600;640
2460;0.6;0.68;600;680
2540;0.64;0.68;640;680
2440;0.64;0.68;640;680
2520;0.6;0.68;600;680
2600;0.6;0.64;600;640
2680;0.6;0.64;600;640
2580;0.64;0.64;640;640
2480;0.6;0.64;600;640
2380;0.6;0.64;600;640
2460;0.6;0.64;600;640
2540;0.6;0.68;600;680
2620;0.6;0.68;600;680
2520;0.6;0.68;600;680
2600;0.6;0.64;600;640
2680;0.6;0.64;600;640
2580;0.6;0.68;600;680
2660;0.6;0.68;600;680
2740;0.6;0.64;600;640
2820;0.6;0.64;600;640
2900;0.6;0.64;600;640
2980;0.6;0.64;600;640
3060;0.6;0.64;600;640
2960;0.6;0.64;600;640
2860;0.6;0.64;600;640
2940;0.56;0.64;560;640
3020;0.56;0.64;560;640
2920;0.56;0.64;560;640
2820;0.56;0.64;560;640
2900;0.56;0.64;560;640
2800;0.52;0.64;520;640
2880;0.52;0.68;520;680
2960;0.52;0.68;520;680
3040;0.52;0.68;520;680
2940;0.48;0.68;480;680
3020;0.48;0.68;480;680
2920;0.48;0.72;480;720
3000;0.48;0.72;480;720
2900;0.48;0.72;480;720
2980;0.48;0.68;480;680
3060;0.48;0.68;480;680
3140;0.52;0.68;520;680
3040;0.52;0.68;520;680
2940;0.48;0.68;480;680
3020;0.48;0.68;480;680
2920;0.48;0.68;480;680
3000;0.48;0.68;480;680
2900;0.52;0.68;520;680
2980;0.48;0.68;480;680
2880;0.48;0.68;480;680
2780;0.48;0.68;480;680
2680;0.48;0.68;480;680
2760;0.44;0.68;440;680
2840;0.48;0.68;480;680
2920;0.48;0.68;480;680
2820;0.48;0.72;480;720
2900;0.48;0.68;480;680
2980;0.48;0.72;480;720
3060;0.52;0.72;520;720
2960;0.56;0.72;560;720
3040;0.56;0.72;560;720
2940;0.56;0.72;560;720
3020;0.56;0.68;560;680
3100;0.56;0.68;560;680
3000;0.56;0.72;560;720
2900;0.56;0.68;560;680
2980;0.56;0.68;560;680
3060;0.52;0.68;520;680
3140;0.52;0.68;520;680
3220;0.52;0.68;520;680
3300;0.52;0.68;520;680
3200;0.52;0.68;520;680
3280;0.52;0.64;520;640
3180;0.52;0.64;520;640
3260;0.52;0.64;520;640
3160;0.52;0.64;520;640
3060;0.56;0.64;560;640
2960;0.52;0.64;520;640
3040;0.52;0.64;520;640
3120;0.48;0.64;480;640
3200;0.48;0.64;480;640
3280;0.52;0.64;520;640
3360;0.52;0.64;520;640
3440;0.52;0.64;520;640
3520;0.52;0.64;520;640
3600;0.56;0.64;560;640
3500;0.56;0.68;560;680
3580;0.6;0.68;600;680
3480;0.6;0.68;600;680
3560;0.6;0.64;600;640
3640;0.6;0.68;600;680
3720;0.6;0.68;600;680
3800;0.6;0.68;600;680
3700;0.6;0.72;600;720
3780;0.56;0.72;560;720
3860;0.56;0.68;560;680
3940;0.56;0.72;560;720
4020;0.56;0.72;560;720
4100;0.56;0.72;560;720
4000;0.56;0.72;560;720
4080;0.56;0.68;560;680
4160;0.6;0.68;600;680
4060;0.6;0.72;600;720
3960;0.6;0.68;600;680
4040;0.6;0.64;600;640
4120;0.6;0.68;600;680
4200;0.6;0.72;600;720
4200;0.6;0.72;600;720
4100;0.64;0.72;640;720
4180;0.64;0.72;640;720
4260;0.64;0.72;640;720
4340;0.64;0.72;640;720
4420;0.64;0.72;640;720
4320;0.64;0.76;640;760
4400;0.64;0.72;640;720
4300;0.68;0.72;680;720
4380;0.64;0.72;640;720
4460;0.68;0.72;680;720
4540;0.72;0.72;720;720
4440;0.72;0.76;720;760
4520;0.72;0.72;720;720
4420;0.72;0.72;720;720
4500;0.72;0.68;720;680
4580;0.72;0.68;720;680
4480;0.72;0.68;720;680
4560;0.68;0.68;680;680
4460;0.72;0.68;720;680
4360;0.72;0.68;720;680
4440;0.72;0.64;720;640
4520;0.68;0.64;680;640
4420;0.68;0.64;680;640
4320;0.68;0.68;680;680
4220;0.68;0.64;680;640
4300;0.68;0.6;680;600
4380;0.68;0.6;680;600
4460;0.64;0.6;640;600
4540;0.68;0.6;680;600
4620;0.68;0.6;680;600
4520;0.68;0.6;680;600
4600;0.68;0.64;680;640
4500;0.68;0.64;680;640
4580;0.68;0.64;680;640
4480;0.68;0.64;680;640
4480;0.68;0.64;680;640
4380;0.68;0.64;680;640
4280;0.68;0.6;680;600
4360;0.68;0.6;680;600
4260;0.64;0.6;640;600
4340;0.6;0.6;600;600
4420;0.6;0.6;600;600
4320;0.6;0.6;600;600
4220;0.6;0.6;600;600
4300;0.6;0.6;600;600
4200;0.6;0.6;600;600
4100;0.6;0.64;600;640
4000;0.56;0.64;560;640
4080;0.52;0.64;520;640
3980;0.52;0.64;520;640
3880;0.52;0.64;520;640
3780;0.48;0.64;480;640
3680;0.48;0.6;480;600
3760;0.44;0.6;440;600
3840;0.44;0.56;440;560
3920;0.48;0.56;480;560
3820;0.48;0.56;480;560
3900;0.48;0.52;480;520
3980;0.48;0.52;480;520
3880;0.48;0.52;480;520
3960;0.44;0.52;440;520
3860;0.44;0.52;440;520
3940;0.44;0.56;440;560
3840;0.4;0.56;400;560
3920;0.4;0.56;400;560
4000;0.4;0.6;400;600
3900;0.4;0.6;400;600
3800;0.4;0.6;400;600
3880;0.4;0.56;400;560
3960;0.4;0.6;400;600
3860;0.4;0.6;400;600
3940;0.4;0.6;400;600
3840;0.4;0.6;400;600
3740;0.36;0.6;360;600
3820;0.36;0.64;360;640
3900;0.36;0.64;360;640
3800;0.36;0.64;360;640
3700;0.32;0.64;320;640
3780;0.32;0.64;320;640
3680;0.32;0.64;320;640
3760;0.32;0.6;320;600
3840;0.32;0.6;320;600
3740;0.32;0.6;320;600
3820;0.32;0.6;320;600
3720;0.32;0.64;320;640
3800;0.32;0.64;320;640
3880;0.32;0.64;320;640
3960;0.36;0.64;360;640
3860;0.4;0.64;400;640
3940;0.4;0.64;400;640
4020;0.44;0.64;440;640
3920;0.44;0.6;440;600
4000;0.44;0.6;440;600
3900;0.44;0.6;440;600
3980;0.44;0.6;440;600
4060;0.44;0.6;440;600
3960;0.44;0.6;440;600
4040;0.44;0.6;440;600
3940;0.44;0.64;440;640
4020;0.44;0.6;440;600
4100;0.44;0.64;440;640
4180;0.44;0.64;440;640
4260;0.48;0.64;480;640
4160;0.52;0.64;520;640
4060;0.52;0.64;520;640
3960;0.48;0.64;480;640
4040;0.48;0.6;480;600
4120;0.48;0.6;480;600
4020;0.48;0.6;480;600
4100;0.48;0.56;480;560
4180;0.52;0.56;520;560
4080;0.56;0.56;560;560
4160;0.56;0.6;560;600
4240;0.52;0.6;520;600
4320;0.52;0.64;520;640
4220;0.52;0.64;520;640
4300;0.52;0.64;520;640
4200;0.52;0.64;520;640
4100;0.52;0.64;520;640
4000;0.52;0.6;520;600
3900;0.52;0.6;520;600
3980;0.52;0.56;520;560
3880;0.48;0.56;480;560
3960;0.48;0.56;480;560
4040;0.48;0.6;480;600
3940;0.48;0.6;480;600
4020;0.48;0.6;480;600
4100;0.52;0.6;520;600
4000;0.52;0.56;520;560
4080;0.56;0.56;560;560
3980;0.6;0.56;600;560
3880;0.6;0.56;600;560
3780;0.6;0.52;600;520
3860;0.6;0.52;600;520
3760;0.64;0.52;640;520
3660;0.64;0.52;640;520
3740;0.64;0.52;640;520
3640;0.6;0.52;600;520
3540;0.56;0.52;560;520
3440;0.52;0.52;520;520
3340;0.48;0.52;480;520
3240;0.48;0.52;480;520
3140;0.44;0.52;440;520
3220;0.4;0.52;400;520
3300;0.4;0.52;400;520
3380;0.44;0.52;440;520
3460;0.44;0.52;440;520
3360;0.44;0.52;440;520
3260;0.4;0.52;400;520
3340;0.4;0.56;400;560
3340;0.4;0.56;400;560
3240;0.4;0.56;400;560
3320;0.4;0.56;400;560
3400;0.4;0.56;400;560
3300;0.4;0.56;400;560
3380;0.4;0.56;400;560
3460;0.4;0.56;400;560
3540;0.4;0.6;400;600
3440;0.4;0.6;400;600
3340;0.4;0.56;400;560
3420;0.4;0.56;400;560
3500;0.44;0.56;440;560
3580;0.48;0.56;480;560
3480;0.48;0.52;480;520
3380;0.48;0.52;480;520
3460;0.52;0.52;520;520
3360;0.52;0.48;520;480
3260;0.52;0.48;520;480
3340;0.52;0.48;520;480
3420;0.52;0.48;520;480
3320;0.52;0.44;520;440
3400;0.52;0.44;520;440
3300;0.56;0.44;560;440
3380;0.52;0.44;520;440
3280;0.56;0.44;560;440
3360;0.56;0.44;560;440
3260;0.56;0.4;560;400
3160;0.6;0.4;600;400
3240;0.6;0.4;600;400
3140;0.6;0.36;600;360
3040;0.6;0.32;600;320
3120;0.6;0.32;600;320
3020;0.6;0.36;600;360
3020;0.6;0.36;600;360
3100;0.64;0.36;640;360
3180;0.64;0.36;640;360
3260;0.68;0.36;680;360
3160;0.68;0.36;680;360
3060;0.68;0.32;680;320
2960;0.72;0.32;720;320
3040;0.68;0.32;680;320
2940;0.68;0.28;680;280
3020;0.68;0.28;680;280
2920;0.68;0.32;680;320
3000;0.68;0.32;680;320
3080;0.68;0.32;680;320
3160;0.68;0.36;680;360
3240;0.68;0.4;680;400
3140;0.68;0.4;680;400
3220;0.68;0.4;680;400
3120;0.68;0.4;680;400
3020;0.68;0.36;680;360
3100;0.68;0.32;680;320
3180;0.68;0.32;680;320
3260;0.68;0.36;680;360
3160;0.68;0.4;680;400
3060;0.68;0.4;680;400
3140;0.68;0.4;680;400
3040;0.68;0.44;680;440
3120;0.68;0.44;680;440
3020;0.68;0.44;680;440
3100;0.68;0.44;680;440
3000;0.68;0.44;680;440
3080;0.64;0.44;640;440
3160;0.64;0.48;640;480
3060;0.64;0.52;640;520
2960;0.68;0.52;680;520
3040;0.68;0.52;680;520
2940;0.68;0.56;680;560
3020;0.68;0.56;680;560
2920;0.64;0.56;640;560
2820;0.6;0.56;600;560
2900;0.56;0.56;560;560
2980;0.56;0.56;560;560
2880;0.56;0.56;560;560
2780;0.52;0.56;520;560
2680;0.52;0.56;520;560
2580;0.52;0.56;520;560
2660;0.48;0.56;480;560
2560;0.48;0.52;480;520
2460;0.48;0.52;480;520
2540;0.48;0.52;480;520
2620;0.48;0.52;480;520
2520;0.52;0.52;520;520
2420;0.48;0.52;480;520
2500;0.48;0.52;480;520
2400;0.48;0.52;480;520
2300;0.44;0.52;440;520
2380;0.4;0.52;400;520
2280;0.4;0.52;400;520
2360;0.4;0.52;400;520
2440;0.4;0.56;400;560
2340;0.4;0.56;400;560
2420;0.4;0.56;400;560
2500;0.44;0.56;440;560
2400;0.44;0.56;440;560
2300;0.44;0.52;440;520
2380;0.44;0.48;440;480
2280;0.44;0.48;440;480
2180;0.4;0.48;400;480
2260;0.4;0.48;400;480
2160;0.4;0.52;400;520
2240;0.4;0.52;400;520
2140;0.4;0.52;400;520
2220;0.4;0.48;400;480
2120;0.4;0.48;400;480
2200;0.4;0.48;400;480
2280;0.4;0.48;400;480
2360;0.44;0.48;440;480
2260;0.48;0.48;480;480
2160;0.48;0.48;480;480
2060;0.48;0.48;480;480
1960;0.48;0.44;480;440
1860;0.44;0.44;440;440
1940;0.44;0.44;440;440
1840;0.44;0.44;440;440
1920;0.44;0.44;440;440
2000;0.48;0.44;480;440
2080;0.48;0.4;480;400
2160;0.48;0.44;480;440
2240;0.52;0.44;520;440
2320;0.52;0.44;520;440
2320;0.52;0.44;520;440
2400;0.52;0.44;520;440
2480;0.56;0.44;560;440
2560;0.56;0.44;560;440
2640;0.56;0.48;560;480
2540;0.6;0.48;600;480
2620;0.56;0.48;560;480
2520;0.56;0.48;560;480
2600;0.56;0.48;560;480
2500;0.56;0.52;560;520
2580;0.56;0.52;560;520
2660;0.6;0.52;600;520
2560;0.6;0.52;600;520
2640;0.56;0.52;560;520
2720;0.6;0.52;600;520
2800;0.6;0.56;600;560
2880;0.64;0.56;640;560
2960;0.64;0.56;640;560
2860;0.68;0.56;680;560
2940;0.68;0.56;680;560
3020;0.68;0.56;680;560
2920;0.68;0.56;680;560
2820;0.68;0.56;680;560
2720;0.68;0.52;680;520
2800;0.68;0.52;680;520
2700;0.68;0.52;680;520
2600;0.68;0.52;680;520
2500;0.64;0.52;640;520
2580;0.6;0.52;600;520
2480;0.64;0.52;640;520
2560;0.64;0.52;640;520
2460;0.64;0.56;640;560
2540;0.64;0.56;640;560
2620;0.64;0.56;640;560
2700;0.64;0.56;640;560
2780;0.64;0.56;640;560
2860;0.64;0.6;640;600
2940;0.64;0.6;640;600
3020;0.64;0.6;640;600
2920;0.64;0.64;640;640
2820;0.64;0.6;640;600
2720;0.68;0.6;680;600
2620;0.64;0.6;640;600
2520;0.6;0.6;600;600
2600;0.6;0.6;600;600
2500;0.6;0.6;600;600
2400;0.6;0.6;600;600
2480;0.6;0.6;600;600
2380;0.6;0.64;600;640
2460;0.56;0.64;560;640
2540;0.56;0.64;560;640
2620;0.56;0.6;560;600
2700;0.56;0.6;560;600
2600;0.56;0.6;560;600
2500;0.52;0.6;520;600
2580;0.52;0.6;520;600
2660;0.52;0.6;520;600
2740;0.52;0.6;520;600
2820;0.52;0.6;520;600
2720;0.52;0.6;520;600
2800;0.52;0.6;520;600
2880;0.52;0.64;520;640
2960;0.52;0.64;520;640
2860;0.52;0.64;520;640
2760;0.48;0.64;480;640
2840;0.44;0.64;440;640
2740;0.44;0.64;440;640
2820;0.44;0.64;440;640
2900;0.44;0.64;440;640
2800;0.48;0.64;480;640
