2406;0.61;0.48
2402;0.61;0.48
2409;0.61;0.48
2412;0.61;0.48
2415;0.61;0.48
2411;0.61;0.49
2418;0.61;0.49
2421;0.62;0.49
2424;0.62;0.49
2427;0.63;0.49
2423;0.63;0.5
2430;0.63;0.5
2433;0.64;0.5
2429;0.65;0.5
2436;0.65;0.5
2439;0.66;0.5
2435;0.66;0.5
2425;0.66;0.5
2443;0.66;0.5
2439;0.66;0.5
2429;0.66;0.49
2406;0.66;0.45
2449;0.65;0.45
2445;0.66;0.45
2452;0.62;0.44
2455;0.63;0.43
2451;0.64;0.45
2458;0.64;0.45
2454;0.64;0.45
2461;0.63;0.45
2464;0.63;0.45
2460;0.64;0.45
2450;0.63;0.45
2468;0.64;0.45
2464;0.65;0.47
2454;0.64;0.47
2472;0.62;0.46
2475;0.62;0.46
2471;0.63;0.46
2478;0.63;0.46
2481;0.63;0.46
2477;0.63;0.46
2484;0.63;0.46
2480;0.63;0.46
2487;0.62;0.47
2490;0.62;0.47
2486;0.63;0.47
2493;0.62;0.48
2489;0.62;0.48
2496;0.62;0.48
2492;0.62;0.48
2499;0.61;0.48
2502;0.61;0.49
2497;0.61;0.49
2506;0.61;0.49
2510;0.61;0.5
2514;0.61;0.5
2518;0.61;0.5
2522;0.61;0.5
2517;0.61;0.5
2505;0.6;0.5
2477;0.6;0.49
2411;0.59;0.49
2255;0.58;0.49
2555;0.57;0.49
2559;0.57;0.49
2554;0.57;0.5
2563;0.57;0.49
2558;0.57;0.49
2546;0.57;0.49
2568;0.57;0.49
2572;0.57;0.49
2567;0.57;0.49
2576;0.57;0.48
2580;0.57;0.49
2584;0.57;0.5
2588;0.58;0.5
2583;0.58;0.51
2571;0.58;0.51
2593;0.58;0.51
2597;0.58;0.52
2601;0.58;0.52
2605;0.58;0.52
2600;0.58;0.53
2588;0.57;0.53
2560;0.57;0.53
2613;0.56;0.54
2617;0.55;0.55
2612;0.55;0.55
2600;0.55;0.54
2572;0.54;0.54
2625;0.53;0.52
2629;0.53;0.52
2624;0.54;0.52
2612;0.53;0.52
2584;0.51;0.52
2637;0.51;0.49
2641;0.52;0.49
2636;0.52;0.47
2645;0.51;0.48
2649;0.52;0.48
2653;0.52;0.48
2648;0.53;0.48
2657;0.53;0.48
2652;0.53;0.49
2640;0.53;0.48
2662;0.52;0.48
2657;0.52;0.49
2666;0.52;0.48
2670;0.52;0.48
2674;0.52;0.49
2678;0.52;0.5
2673;0.52;0.5
2661;0.52;0.5
2683;0.52;0.5
2678;0.52;0.5
2687;0.5;0.5
2682;0.5;0.5
2691;0.5;0.5
2686;0.5;0.51
2674;0.5;0.51
2696;0.5;0.5
2691;0.5;0.51
2700;0.51;0.51
2695;0.51;0.51
2683;0.51;0.5
2655;0.51;0.51
2589;0.51;0.51
2716;0.5;0.5
2720;0.47;0.5
2715;0.47;0.5
2724;0.47;0.5
2728;0.46;0.51
2723;0.46;0.51
2711;0.46;0.5
2733;0.46;0.5
2737;0.46;0.5
2741;0.46;0.5
2745;0.46;0.51
2749;0.46;0.51
2744;0.47;0.51
2732;0.48;0.5
2704;0.47;0.5
2638;0.47;0.49
2765;0.46;0.49
2769;0.46;0.49
2773;0.46;0.49
2768;0.45;0.5
2756;0.45;0.5
2778;0.45;0.51
2782;0.45;0.52
2786;0.45;0.53
2790;0.45;0.54
2794;0.45;0.54
2798;0.43;0.55
2793;0.43;0.56
2802;0.43;0.56
2806;0.43;0.56
2810;0.43;0.57
2805;0.43;0.58
2793;0.43;0.57
2765;0.46;0.59
2818;0.46;0.59
2822;0.46;0.6
2817;0.46;0.6
2826;0.46;0.6
2830;0.46;0.61
2834;0.45;0.62
2829;0.45;0.63
2817;0.45;0.62
2839;0.46;0.59
2834;0.46;0.59
2843;0.46;0.58
2838;0.46;0.58
2847;0.47;0.56
2842;0.47;0.57
2830;0.47;0.56
2852;0.47;0.56
2847;0.47;0.57
2835;0.47;0.57
2857;0.47;0.56
2852;0.47;0.56
2840;0.47;0.56
2812;0.47;0.56
2865;0.47;0.56
2860;0.47;0.57
2869;0.46;0.57
2873;0.47;0.57
2877;0.47;0.58
2881;0.48;0.59
2885;0.5;0.59
2880;0.5;0.59
2868;0.5;0.58
2840;0.5;0.57
2774;0.5;0.58
2901;0.48;0.55
2905;0.48;0.55
2909;0.48;0.55
2913;0.48;0.56
2908;0.48;0.57
2896;0.48;0.56
2918;0.46;0.56
2922;0.47;0.57
2926;0.47;0.57
2930;0.48;0.57
2934;0.48;0.57
2938;0.49;0.57
2942;0.49;0.58
2946;0.49;0.59
2950;0.49;0.59
2954;0.49;0.59
2949;0.49;0.59
2958;0.49;0.58
2953;0.49;0.58
2941;0.49;0.57
2963;0.5;0.57
2967;0.5;0.57
2971;0.51;0.57
2966;0.51;0.57
2954;0.51;0.57
2926;0.49;0.55
2979;0.49;0.54
2983;0.49;0.55
2987;0.49;0.56
2982;0.49;0.57
2970;0.49;0.57
2992;0.5;0.57
2996;0.51;0.57
3000;0.51;0.57
2994;0.51;0.58
2979;0.51;0.57
2945;0.51;0.59
3009;0.51;0.59
3003;0.51;0.59
3014;0.51;0.59
3008;0.52;0.59
2993;0.52;0.59
2959;0.53;0.58
2880;0.53;0.57
2693;0.53;0.58
3053;0.53;0.58
3057;0.53;0.58
3051;0.53;0.59
3062;0.53;0.58
3056;0.53;0.58
3041;0.51;0.57
3007;0.51;0.57
2928;0.5;0.57
2741;0.5;0.57
3101;0.49;0.58
3105;0.49;0.58
3099;0.49;0.58
3110;0.49;0.57
3114;0.49;0.57
3108;0.49;0.57
3093;0.49;0.56
3059;0.48;0.56
3123;0.49;0.56
3117;0.49;0.57
3102;0.49;0.57
3129;0.49;0.56
3123;0.49;0.54
3134;0.48;0.54
3138;0.49;0.54
3132;0.49;0.55
3143;0.48;0.55
3147;0.48;0.56
3151;0.48;0.56
3145;0.48;0.56
3130;0.48;0.56
3096;0.47;0.55
3160;0.48;0.54
3154;0.49;0.51
3139;0.49;0.5
3166;0.49;0.5
3160;0.5;0.48
3171;0.5;0.48
3175;0.51;0.48
3179;0.51;0.5
3183;0.52;0.5
3177;0.52;0.5
3188;0.52;0.48
3182;0.52;0.48
3193;0.52;0.48
3197;0.53;0.48
3201;0.53;0.48
3205;0.54;0.48
3209;0.54;0.47
3213;0.54;0.47
3217;0.54;0.47
3211;0.54;0.45
3222;0.54;0.45
3226;0.54;0.45
3220;0.55;0.45
3205;0.54;0.45
3232;0.54;0.45
3236;0.55;0.45
3230;0.56;0.44
3215;0.55;0.44
3242;0.57;0.45
3236;0.57;0.45
3247;0.56;0.45
3241;0.56;0.45
3226;0.56;0.46
3192;0.55;0.46
3113;0.54;0.46
2926;0.53;0.45
3286;0.53;0.45
3280;0.53;0.45
3265;0.52;0.45
3292;0.52;0.42
3286;0.52;0.44
3297;0.51;0.44
3301;0.51;0.44
3295;0.52;0.44
3306;0.51;0.44
3300;0.52;0.44
3285;0.52;0.44
3312;0.53;0.43
3306;0.54;0.44
3317;0.54;0.44
3321;0.55;0.44
3315;0.56;0.44
3326;0.55;0.43
3330;0.55;0.43
3324;0.56;0.45
3335;0.56;0.45
3329;0.56;0.45
3314;0.55;0.45
3341;0.54;0.45
3345;0.55;0.45
3349;0.55;0.45
3353;0.56;0.45
3357;0.56;0.45
3361;0.57;0.45
3365;0.58;0.45
3369;0.58;0.45
3363;0.58;0.45
3374;0.57;0.45
3368;0.57;0.45
3353;0.57;0.45
3380;0.56;0.46
3384;0.56;0.46
3378;0.57;0.46
3389;0.56;0.47
3383;0.57;0.49
3368;0.53;0.49
3334;0.52;0.49
3398;0.52;0.49
3402;0.52;0.5
3406;0.53;0.51
3410;0.54;0.51
3414;0.54;0.51
3408;0.54;0.51
3393;0.54;0.5
3420;0.54;0.49
3424;0.54;0.49
3428;0.54;0.49
3432;0.55;0.49
3426;0.56;0.49
3437;0.56;0.49
3441;0.56;0.49
3445;0.57;0.49
3449;0.57;0.49
3453;0.57;0.49
3457;0.58;0.49
3451;0.58;0.49
3436;0.58;0.51
3402;0.58;0.51
3466;0.57;0.51
3470;0.57;0.52
3464;0.57;0.53
3449;0.58;0.52
3415;0.58;0.52
3336;0.58;0.52
3488;0.58;0.49
3492;0.58;0.5
3496;0.58;0.51
3490;0.59;0.51
3475;0.58;0.51
3441;0.58;0.51
3505;0.58;0.51
3510;0.58;0.52
3503;0.58;0.52
3486;0.58;0.52
3517;0.58;0.53
3510;0.58;0.54
3523;0.58;0.54
3528;0.58;0.55
3521;0.58;0.55
3534;0.58;0.54
3527;0.58;0.54
3510;0.59;0.53
3471;0.59;0.52
3378;0.58;0.53
3160;0.57;0.53
2647;0.57;0.53
3390;0.58;0.53
3394;0.58;0.53
3398;0.59;0.53
3392;0.6;0.53
3403;0.6;0.53
3407;0.6;0.53
3401;0.6;0.53
3386;0.59;0.53
3413;0.59;0.53
3407;0.59;0.53
3418;0.59;0.52
3412;0.59;0.53
3397;0.59;0.54
3363;0.56;0.53
3427;0.57;0.52
3421;0.57;0.53
3406;0.57;0.53
3433;0.57;0.54
3437;0.57;0.54
3441;0.58;0.54
3435;0.59;0.54
3420;0.59;0.54
3386;0.59;0.52
3450;0.58;0.52
3454;0.58;0.52
3458;0.58;0.53
3462;0.58;0.53
3456;0.58;0.53
3467;0.57;0.53
3461;0.57;0.54
3472;0.56;0.54
3476;0.56;0.54
3480;0.56;0.54
3484;0.56;0.54
3478;0.56;0.54
3489;0.55;0.54
3493;0.56;0.54
3487;0.56;0.54
3498;0.56;0.53
3492;0.56;0.53
3503;0.56;0.53
3496;0.56;0.53
3509;0.56;0.53
3514;0.55;0.53
3507;0.55;0.53
3520;0.55;0.52
3525;0.55;0.53
3518;0.55;0.53
3531;0.55;0.53
3536;0.56;0.53
3541;0.57;0.53
3546;0.58;0.53
3539;0.58;0.53
3552;0.58;0.52
3545;0.58;0.52
3558;0.58;0.52
3563;0.58;0.52
3568;0.59;0.52
3561;0.59;0.53
3574;0.58;0.53
3567;0.58;0.54
3550;0.58;0.54
3581;0.58;0.53
3586;0.58;0.54
3591;0.58;0.54
3584;0.58;0.54
3567;0.57;0.54
3598;0.57;0.54
3591;0.57;0.54
3574;0.55;0.54
3535;0.55;0.54
3442;0.55;0.54
3224;0.54;0.54
3644;0.53;0.54
3637;0.53;0.54
3650;0.53;0.54
3643;0.53;0.54
3626;0.53;0.54
3587;0.53;0.54
3662;0.53;0.53
3655;0.54;0.53
3668;0.54;0.53
3673;0.55;0.54
3666;0.55;0.54
3679;0.55;0.53
3684;0.55;0.53
3677;0.55;0.54
3690;0.55;0.54
3695;0.56;0.54
3700;0.56;0.55
3705;0.56;0.55
3698;0.57;0.55
3711;0.56;0.55
3704;0.57;0.55
3687;0.57;0.55
3648;0.56;0.54
3555;0.56;0.53
3733;0.56;0.52
3726;0.57;0.52
3709;0.57;0.52
3740;0.58;0.51
3733;0.59;0.51
3716;0.59;0.51
3747;0.59;0.51
3752;0.6;0.51
3745;0.6;0.51
3758;0.6;0.51
3763;0.61;0.51
3768;0.61;0.51
3761;0.61;0.51
3744;0.61;0.51
3705;0.61;0.49
3612;0.61;0.5
3394;0.61;0.49
3814;0.6;0.5
3819;0.6;0.5
3824;0.6;0.51
3829;0.6;0.51
3822;0.6;0.51
3805;0.6;0.51
3836;0.6;0.52
3829;0.6;0.53
3842;0.6;0.53
3847;0.6;0.53
3852;0.6;0.53
3845;0.6;0.53
3828;0.59;0.53
3789;0.59;0.52
3864;0.6;0.52
3857;0.61;0.52
3870;0.61;0.52
3863;0.62;0.52
3846;0.63;0.52
3807;0.62;0.52
3882;0.62;0.52
3875;0.62;0.52
3858;0.62;0.52
3889;0.61;0.52
3882;0.61;0.52
3865;0.61;0.52
3896;0.61;0.52
3901;0.62;0.52
3906;0.62;0.53
3899;0.62;0.54
3912;0.62;0.54
3905;0.62;0.54
3918;0.62;0.53
3923;0.62;0.54
3928;0.62;0.54
3921;0.62;0.54
3934;0.62;0.54
3939;0.63;0.54
3932;0.63;0.55
3915;0.63;0.55
3876;0.62;0.55
3783;0.62;0.54
3565;0.6;0.53
3985;0.6;0.53
3978;0.6;0.53
3991;0.57;0.52
3984;0.57;0.52
3997;0.57;0.52
3990;0.57;0.52
4003;0.57;0.51
4009;0.57;0.51
4001;0.58;0.51
3982;0.58;0.51
4018;0.57;0.51
4024;0.57;0.52
4030;0.58;0.52
4022;0.58;0.52
4037;0.57;0.52
4029;0.57;0.52
4010;0.57;0.51
4046;0.57;0.5
4052;0.57;0.5
4044;0.57;0.5
4025;0.57;0.5
3980;0.56;0.5
4066;0.56;0.5
4072;0.57;0.51
4064;0.57;0.51
4079;0.57;0.5
4085;0.57;0.51
4077;0.57;0.52
4092;0.57;0.51
4098;0.57;0.51
4104;0.57;0.52
4110;0.57;0.53
4116;0.57;0.53
4122;0.57;0.53
4128;0.57;0.54
4134;0.58;0.54
4140;0.59;0.54
4132;0.59;0.54
4147;0.59;0.53
4153;0.59;0.54
4145;0.59;0.54
4126;0.58;0.54
4162;0.56;0.54
4154;0.56;0.54
4135;0.56;0.54
4090;0.56;0.53
3984;0.56;0.53
4187;0.55;0.53
4193;0.55;0.53
4185;0.54;0.54
4200;0.54;0.54
4206;0.54;0.55
4212;0.54;0.56
4204;0.54;0.57
4219;0.54;0.56
4225;0.55;0.56
4231;0.55;0.56
4223;0.55;0.57
4238;0.55;0.58
4244;0.55;0.58
4236;0.56;0.58
4251;0.56;0.58
4243;0.56;0.58
4224;0.55;0.58
4260;0.55;0.58
4252;0.55;0.59
4267;0.55;0.58
4273;0.53;0.59
4265;0.53;0.59
4246;0.53;0.59
4201;0.53;0.58
4287;0.53;0.58
4293;0.53;0.59
4299;0.54;0.6
4291;0.54;0.6
4306;0.54;0.59
4312;0.54;0.59
4304;0.54;0.59
4285;0.53;0.59
4321;0.53;0.58
4327;0.53;0.58
4333;0.53;0.58
4339;0.53;0.59
4331;0.53;0.6
4312;0.52;0.6
4348;0.52;0.6
4354;0.52;0.6
4346;0.52;0.61
4327;0.51;0.61
4282;0.51;0.6
4176;0.51;0.6
4379;0.52;0.59
4385;0.52;0.59
4391;0.52;0.6
4397;0.52;0.6
4389;0.52;0.6
4404;0.52;0.6
4396;0.52;0.61
4411;0.51;0.61
4417;0.51;0.62
4423;0.51;0.63
4415;0.51;0.64
4430;0.51;0.63
4436;0.52;0.63
4442;0.52;0.63
4448;0.53;0.63
4440;0.53;0.63
4455;0.53;0.63
4461;0.53;0.63
4467;0.53;0.63
4473;0.54;0.63
4479;0.54;0.63
4485;0.54;0.63
4477;0.54;0.63
4492;0.54;0.63
4498;0.54;0.63
4490;0.54;0.64
4471;0.54;0.64
4507;0.54;0.63
4514;0.55;0.63
4505;0.55;0.63
4522;0.54;0.62
4529;0.54;0.62
4536;0.54;0.62
4527;0.54;0.62
4544;0.54;0.62
4535;0.54;0.62
4513;0.55;0.61
4462;0.55;0.61
4559;0.55;0.6
4566;0.55;0.6
4557;0.56;0.6
4574;0.56;0.6
4565;0.56;0.6
4543;0.55;0.6
4584;0.56;0.59
4591;0.56;0.6
4582;0.56;0.6
4599;0.56;0.59
4606;0.57;0.59
4613;0.58;0.59
4620;0.59;0.59
4627;0.6;0.59
4618;0.6;0.59
4596;0.6;0.59
4545;0.59;0.59
4426;0.57;0.6
4654;0.57;0.6
4661;0.58;0.6
4652;0.58;0.6
4669;0.57;0.61
4660;0.58;0.61
4677;0.58;0.6
4684;0.59;0.6
4691;0.6;0.6
4698;0.6;0.61
4705;0.6;0.62
4696;0.6;0.62
4674;0.59;0.62
4715;0.59;0.61
4722;0.59;0.61
4729;0.59;0.61
4736;0.59;0.61
4743;0.59;0.62
4734;0.59;0.62
4751;0.59;0.61
4758;0.59;0.61
4765;0.59;0.62
4772;0.59;0.62
4763;0.59;0.62
4780;0.58;0.62
4787;0.58;0.62
4794;0.58;0.62
4801;0.59;0.62
4808;0.59;0.63
4799;0.59;0.63
4777;0.59;0.62
4818;0.59;0.61
4825;0.6;0.61
4832;0.6;0.62
4823;0.61;0.62
4801;0.61;0.62
4750;0.61;0.62
4847;0.6;0.62
4854;0.6;0.62
4861;0.6;0.62
4868;0.6;0.63
4875;0.6;0.63
4866;0.6;0.63
4883;0.6;0.62
4890;0.6;0.62
4881;0.6;0.63
4898;0.6;0.62
4905;0.6;0.62
4912;0.6;0.63
4919;0.6;0.63
4910;0.61;0.63
4888;0.6;0.63
4929;0.6;0.63
4920;0.6;0.63
4937;0.6;0.62
4944;0.61;0.62
4951;0.61;0.63
4958;0.61;0.63
4949;0.61;0.63
4966;0.61;0.62
4957;0.61;0.63
4974;0.61;0.63
4981;0.61;0.64
4988;0.61;0.64
4995;0.61;0.64
5002;0.61;0.65
5010;0.61;0.65
5000;0.61;0.65
4976;0.61;0.65
5021;0.61;0.62
5029;0.62;0.62
5037;0.62;0.63
5045;0.62;0.63
5053;0.62;0.63
5061;0.62;0.63
5051;0.62;0.63
5027;0.62;0.63
4971;0.62;0.63
5078;0.62;0.62
5068;0.62;0.63
5044;0.62;0.63
4988;0.62;0.63
5095;0.62;0.63
5103;0.63;0.63
5111;0.63;0.63
5119;0.64;0.63
5127;0.64;0.63
5135;0.64;0.58
5125;0.64;0.58
5144;0.64;0.58
5152;0.64;0.59
5160;0.64;0.6
5168;0.64;0.6
5176;0.64;0.6
5166;0.64;0.61
5185;0.64;0.61
5193;0.64;0.62
5183;0.64;0.63
5202;0.64;0.62
5210;0.64;0.62
5200;0.64;0.62
5219;0.64;0.61
5227;0.64;0.61
5235;0.64;0.62
5243;0.64;0.62
5251;0.64;0.62
5241;0.64;0.62
5217;0.63;0.62
5262;0.62;0.62
5252;0.62;0.63
5271;0.62;0.63
5279;0.62;0.63
5287;0.62;0.63
5295;0.62;0.64
5303;0.62;0.65
5311;0.62;0.65
5301;0.62;0.65
5320;0.62;0.64
5310;0.62;0.64
5286;0.62;0.64
5230;0.61;0.64
5098;0.62;0.63
4787;0.63;0.62
4054;0.63;0.62
5116;0.63;0.61
5124;0.63;0.61
5132;0.63;0.61
5122;0.63;0.62
5141;0.63;0.61
5149;0.63;0.61
5139;0.63;0.61
5158;0.62;0.61
5148;0.62;0.61
5167;0.62;0.61
5175;0.62;0.61
5183;0.62;0.61
5191;0.62;0.61
5199;0.62;0.61
5207;0.62;0.61
5197;0.62;0.61
5216;0.62;0.61
5206;0.63;0.61
5225;0.63;0.61
5233;0.63;0.61
5223;0.63;0.61
5199;0.63;0.61
5244;0.62;0.61
5234;0.62;0.6
5210;0.62;0.6
5255;0.62;0.6
5263;0.6;0.6
5253;0.6;0.6
5229;0.59;0.6
5274;0.6;0.6
5282;0.6;0.6
5290;0.6;0.6
5280;0.6;0.6
5299;0.59;0.6
5307;0.6;0.6
5315;0.6;0.6
5323;0.6;0.6
5331;0.6;0.61
5321;0.6;0.61
5340;0.59;0.61
5330;0.59;0.61
5306;0.59;0.61
5351;0.59;0.6
5359;0.59;0.6
5367;0.59;0.6
5357;0.59;0.6
5376;0.58;0.6
5384;0.58;0.6
5374;0.59;0.6
5350;0.59;0.6
5294;0.59;0.6
5162;0.59;0.59
5416;0.6;0.57
5424;0.61;0.57
5432;0.61;0.57
5440;0.61;0.57
5430;0.61;0.57
5449;0.61;0.56
5457;0.61;0.56
5447;0.61;0.56
5423;0.6;0.56
5367;0.6;0.55
5474;0.6;0.55
5482;0.61;0.56
5490;0.62;0.56
5498;0.62;0.56
5488;0.63;0.57
5507;0.62;0.58
5516;0.62;0.58
5505;0.62;0.58
5479;0.62;0.58
5529;0.62;0.57
5538;0.62;0.57
5547;0.62;0.57
5556;0.6;0.57
5545;0.6;0.57
5519;0.6;0.57
5569;0.6;0.58
5578;0.6;0.59
5567;0.6;0.6
5541;0.6;0.6
5591;0.59;0.61
5600;0.58;0.61
5589;0.58;0.61
5610;0.57;0.61
5599;0.57;0.61
5620;0.57;0.6
5629;0.57;0.6
5638;0.57;0.6
5647;0.57;0.61
5656;0.57;0.61
5665;0.58;0.61
5654;0.58;0.61
5675;0.58;0.6
5664;0.58;0.6
5685;0.58;0.59
5694;0.58;0.6
5703;0.58;0.6
5712;0.58;0.6
5721;0.58;0.6
5710;0.58;0.6
5731;0.57;0.6
5740;0.57;0.6
5729;0.58;0.6
5703;0.58;0.6
5753;0.58;0.6
5762;0.59;0.6
5751;0.59;0.6
5725;0.59;0.59
5775;0.58;0.59
5784;0.58;0.59
5793;0.59;0.59
5802;0.6;0.59
5791;0.6;0.59
5812;0.6;0.58
5801;0.6;0.58
5775;0.6;0.58
5713;0.6;0.58
5831;0.59;0.58
5840;0.59;0.58
5849;0.59;0.59
5838;0.59;0.6
5812;0.59;0.59
5750;0.57;0.55
5605;0.57;0.56
5884;0.57;0.55
5893;0.57;0.55
5902;0.58;0.55
5891;0.59;0.55
5912;0.59;0.54
5901;0.59;0.54
5922;0.59;0.53
5931;0.59;0.53
5920;0.59;0.53
5941;0.59;0.53
5930;0.6;0.53
5951;0.6;0.53
5940;0.6;0.54
5961;0.6;0.53
5970;0.59;0.53
5979;0.59;0.53
5968;0.59;0.53
5989;0.59;0.52
5978;0.59;0.53
5999;0.59;0.53
6008;0.59;0.53
6017;0.6;0.53
6026;0.6;0.53
6035;0.6;0.53
6023;0.6;0.53
5994;0.6;0.53
5927;0.59;0.53
6056;0.6;0.53
6065;0.6;0.53
6053;0.6;0.54
6076;0.59;0.54
6085;0.59;0.54
6094;0.59;0.49
6103;0.59;0.48
6091;0.59;0.48
6062;0.59;0.48
6116;0.53;0.46
6104;0.53;0.46
6127;0.54;0.46
6115;0.54;0.48
6138;0.54;0.48
6147;0.55;0.5
6135;0.56;0.5
6158;0.54;0.5
6167;0.54;0.51
