13	-9.34	1165	0.92	-0.01	13.34	0.13%	0.00000000	h1_value=15 	trade_dur=10 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
14	-6.85	777	0.90	-0.01	10.32	0.10%	0.00000000	h1_value=20 	trade_dur=10 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
15	2.08	545	1.05	0.00	5.58	0.06%	0.00000000	h1_value=25 	trade_dur=10 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
16	-6.44	414	0.83	-0.02	7.84	0.08%	0.00000000	h1_value=30 	trade_dur=10 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
17	-1.92	311	0.93	-0.01	5.80	0.06%	0.00000000	h1_value=35 	trade_dur=10 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
18	9.15	296	1.41	0.03	2.30	0.02%	0.00000000	h1_value=40 	trade_dur=10 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
19	-1.98	214	0.90	-0.01	7.25	0.07%	0.00000000	h1_value=45 	trade_dur=10 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
20	-3.94	175	0.76	-0.02	5.54	0.06%	0.00000000	h1_value=50 	trade_dur=10 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
21	-73.37	3076	0.81	-0.02	82.41	0.82%	0.00000000	h1_value=5 	trade_dur=15 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
22	-44.64	2454	0.84	-0.02	48.00	0.48%	0.00000000	h1_value=10 	trade_dur=15 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
23	-8.31	1162	0.94	-0.01	14.42	0.14%	0.00000000	h1_value=15 	trade_dur=15 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
24	0.43	766	1.01	0.00	6.50	0.06%	0.00000000	h1_value=20 	trade_dur=15 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
25	8.61	546	1.16	0.02	3.85	0.04%	0.00000000	h1_value=25 	trade_dur=15 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
26	-6.35	410	0.87	-0.02	9.23	0.09%	0.00000000	h1_value=30 	trade_dur=15 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
27	-2.34	308	0.93	-0.01	7.57	0.08%	0.00000000	h1_value=35 	trade_dur=15 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
28	11.04	296	1.39	0.04	3.19	0.03%	0.00000000	h1_value=40 	trade_dur=15 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
29	-1.82	215	0.93	-0.01	7.34	0.07%	0.00000000	h1_value=45 	trade_dur=15 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
30	-5.00	175	0.76	-0.03	7.36	0.07%	0.00000000	h1_value=50 	trade_dur=15 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
31	-68.56	2841	0.83	-0.02	82.78	0.83%	0.00000000	h1_value=5 	trade_dur=20 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
32	-42.20	2289	0.86	-0.02	51.35	0.51%	0.00000000	h1_value=10 	trade_dur=20 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
33	-19.27	1139	0.88	-0.02	26.02	0.26%	0.00000000	h1_value=15 	trade_dur=20 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
34	-3.40	765	0.96	-0.00	11.09	0.11%	0.00000000	h1_value=20 	trade_dur=20 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
35	-0.63	544	0.99	-0.00	7.96	0.08%	0.00000000	h1_value=25 	trade_dur=20 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
36	-10.04	412	0.82	-0.02	12.74	0.13%	0.00000000	h1_value=30 	trade_dur=20 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
37	-6.42	309	0.85	-0.02	10.32	0.10%	0.00000000	h1_value=35 	trade_dur=20 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
38	11.02	296	1.35	0.04	3.40	0.03%	0.00000000	h1_value=40 	trade_dur=20 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
39	-3.88	215	0.84	-0.02	8.16	0.08%	0.00000000	h1_value=45 	trade_dur=20 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
40	-3.14	174	0.84	-0.02	5.82	0.06%	0.00000000	h1_value=50 	trade_dur=20 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
41	-85.00	2631	0.80	-0.03	96.76	0.97%	0.00000000	h1_value=5 	trade_dur=25 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
42	-46.87	2138	0.86	-0.02	57.19	0.57%	0.00000000	h1_value=10 	trade_dur=25 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
43	-26.81	1098	0.85	-0.02	36.06	0.36%	0.00000000	h1_value=15 	trade_dur=25 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
44	3.71	767	1.04	0.00	13.04	0.13%	0.00000000	h1_value=20 	trade_dur=25 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
45	8.06	545	1.11	0.01	10.00	0.10%	0.00000000	h1_value=25 	trade_dur=25 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
46	-9.84	414	0.85	-0.02	15.62	0.16%	0.00000000	h1_value=30 	trade_dur=25 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
47	-6.17	307	0.86	-0.02	9.82	0.10%	0.00000000	h1_value=35 	trade_dur=25 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
48	14.56	297	1.41	0.05	3.37	0.03%	0.00000000	h1_value=40 	trade_dur=25 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
49	-0.95	213	0.96	-0.00	6.53	0.07%	0.00000000	h1_value=45 	trade_dur=25 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
50	-2.51	174	0.90	-0.01	6.00	0.06%	0.00000000	h1_value=50 	trade_dur=25 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
51	-76.73	2448	0.82	-0.03	89.05	0.89%	0.00000000	h1_value=5 	trade_dur=30 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
52	-55.36	2033	0.84	-0.03	66.47	0.66%	0.00000000	h1_value=10 	trade_dur=30 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
53	-14.44	1076	0.92	-0.01	27.22	0.27%	0.00000000	h1_value=15 	trade_dur=30 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
54	-0.83	759	0.99	-0.00	18.98	0.19%	0.00000000	h1_value=20 	trade_dur=30 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
55	5.44	548	1.07	0.01	9.47	0.09%	0.00000000	h1_value=25 	trade_dur=30 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
56	-16.26	411	0.78	-0.04	20.34	0.20%	0.00000000	h1_value=30 	trade_dur=30 	ATR_period=5 	ATR_max=0.0001	h2_value=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	stoch_k=3 	stoch_delay=3 	stoch_d=1 	order_volume=0.01 	stoch_testval=0.01 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
