53	34.86	592	1.23	0.06	15.19	0.15%	0.00000000	k1_value=50 	k1_ma=45	h1_value=30 	h1_ma=5 	trade_dur=15 	h2_value=5 	ATR_period=32 	n_lookback=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
54	37.29	602	1.24	0.06	15.14	0.15%	0.00000000	k1_value=55 	k1_ma=45	h1_value=30 	h1_ma=5 	trade_dur=15 	h2_value=5 	ATR_period=32 	n_lookback=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
55	34.04	613	1.21	0.06	14.85	0.15%	0.00000000	k1_value=60 	k1_ma=45	h1_value=30 	h1_ma=5 	trade_dur=15 	h2_value=5 	ATR_period=32 	n_lookback=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
56	17.51	685	1.11	0.03	20.87	0.21%	0.00000000	k1_value=10 	k1_ma=55	h1_value=30 	h1_ma=5 	trade_dur=15 	h2_value=5 	ATR_period=32 	n_lookback=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
57	18.27	599	1.12	0.03	18.43	0.18%	0.00000000	k1_value=15 	k1_ma=55	h1_value=30 	h1_ma=5 	trade_dur=15 	h2_value=5 	ATR_period=32 	n_lookback=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
58	25.37	572	1.18	0.04	18.43	0.18%	0.00000000	k1_value=20 	k1_ma=55	h1_value=30 	h1_ma=5 	trade_dur=15 	h2_value=5 	ATR_period=32 	n_lookback=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
59	34.04	560	1.25	0.06	13.84	0.14%	0.00000000	k1_value=25 	k1_ma=55	h1_value=30 	h1_ma=5 	trade_dur=15 	h2_value=5 	ATR_period=32 	n_lookback=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
60	31.20	539	1.23	0.06	16.22	0.16%	0.00000000	k1_value=30 	k1_ma=55	h1_value=30 	h1_ma=5 	trade_dur=15 	h2_value=5 	ATR_period=32 	n_lookback=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
61	36.50	538	1.27	0.07	13.75	0.14%	0.00000000	k1_value=35 	k1_ma=55	h1_value=30 	h1_ma=5 	trade_dur=15 	h2_value=5 	ATR_period=32 	n_lookback=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
62	31.60	532	1.23	0.06	12.52	0.13%	0.00000000	k1_value=40 	k1_ma=55	h1_value=30 	h1_ma=5 	trade_dur=15 	h2_value=5 	ATR_period=32 	n_lookback=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
63	32.65	545	1.23	0.06	13.82	0.14%	0.00000000	k1_value=45 	k1_ma=55	h1_value=30 	h1_ma=5 	trade_dur=15 	h2_value=5 	ATR_period=32 	n_lookback=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
64	36.40	549	1.26	0.07	15.33	0.15%	0.00000000	k1_value=50 	k1_ma=55	h1_value=30 	h1_ma=5 	trade_dur=15 	h2_value=5 	ATR_period=32 	n_lookback=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
65	39.13	551	1.28	0.07	15.15	0.15%	0.00000000	k1_value=55 	k1_ma=55	h1_value=30 	h1_ma=5 	trade_dur=15 	h2_value=5 	ATR_period=32 	n_lookback=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
66	34.86	557	1.24	0.06	14.86	0.15%	0.00000000	k1_value=60 	k1_ma=55	h1_value=30 	h1_ma=5 	trade_dur=15 	h2_value=5 	ATR_period=32 	n_lookback=5 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
