57	20.19	474	1.18	0.04	24.23	0.24%	0.00000000	h1_value=15 	h1_ma=55	h2_value=5 	trade_dur=15 	ATR_period=32 	n_lookback=8 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
58	23.36	449	1.23	0.05	21.49	0.21%	0.00000000	h1_value=20 	h1_ma=55	h2_value=5 	trade_dur=15 	ATR_period=32 	n_lookback=8 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
59	20.82	434	1.20	0.05	24.74	0.25%	0.00000000	h1_value=25 	h1_ma=55	h2_value=5 	trade_dur=15 	ATR_period=32 	n_lookback=8 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
60	19.36	411	1.19	0.05	22.34	0.22%	0.00000000	h1_value=30 	h1_ma=55	h2_value=5 	trade_dur=15 	ATR_period=32 	n_lookback=8 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
61	8.08	404	1.08	0.02	21.57	0.22%	0.00000000	h1_value=35 	h1_ma=55	h2_value=5 	trade_dur=15 	ATR_period=32 	n_lookback=8 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
62	4.10	395	1.04	0.01	22.40	0.22%	0.00000000	h1_value=40 	h1_ma=55	h2_value=5 	trade_dur=15 	ATR_period=32 	n_lookback=8 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
63	10.00	399	1.09	0.03	23.42	0.23%	0.00000000	h1_value=45 	h1_ma=55	h2_value=5 	trade_dur=15 	ATR_period=32 	n_lookback=8 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
64	12.67	400	1.12	0.03	22.24	0.22%	0.00000000	h1_value=50 	h1_ma=55	h2_value=5 	trade_dur=15 	ATR_period=32 	n_lookback=8 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
65	11.79	412	1.11	0.03	25.17	0.25%	0.00000000	h1_value=55 	h1_ma=55	h2_value=5 	trade_dur=15 	ATR_period=32 	n_lookback=8 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
66	8.17	416	1.07	0.02	23.42	0.23%	0.00000000	h1_value=60 	h1_ma=55	h2_value=5 	trade_dur=15 	ATR_period=32 	n_lookback=8 	h_williamsS=55 	h_williamsL=15 	williams_thresholdS=-2 	williams_thresholdL=-86 	ma_period1=7 	ma_period2=14 	ma_shift=14 	order_volume=0.01 	thres=0.01 	ATR_max=0.0003 	broker_payout=0.75 	m_min=0 	ma_threshold=1 	open_threshold=1 	stake=100 	testmode=0
